Title,Publication Date,URL,Type,Language,Categories,Cover Image,Publishers,Authors
"Marketing Management: Indian Cases, 2nd Edition by Pearson",2024-05-24,https://learning.oreilly.com/library/view/-/9789361590580/,book,en,Business,https://learning.oreilly.com/library/cover/9789361590580/,[Pearson India],[Prachi Gupta Ashita Aggarwal Hufrish Majra Isaac Jacob Varsha Jain G.Radha Krishna Ritu Narang Shanthi Venkatesh Suresh Paul A Susobhan Goswami]
AI for Everyone: A Beginner's Handbook for Artificial Intelligence (AI) by Pearson,2024-05-24,https://learning.oreilly.com/library/view/-/9789361590832/,book,en,Data,https://learning.oreilly.com/library/cover/9789361590832/,[Pearson India],[Saptarsi Goswami Amit Kumar Das Amlan Chakrabarti]
"Kafka Streams in Action, Second Edition",2024-05-24,https://learning.oreilly.com/library/view/-/9781617298684/,book,en,Data,https://learning.oreilly.com/library/cover/9781617298684/,[Manning Publications],[Bill Bejeck]
Special Electric Machines by Rajini and Nagarajan by Pearson,2024-05-14,https://learning.oreilly.com/library/view/-/9789361591020/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9789361591020/,[Pearson India],[V. Rajini V.S. Nagarajan]
Sweet Home Macrame: A Beginner's Guide to Macrame,2024-05-14,https://learning.oreilly.com/library/view/-/9780760386163/,book,en,Travel & Hobbies,https://learning.oreilly.com/library/cover/9780760386163/,[Walter Foster],[Casey Alberti]
"The Art and Science of Business communication: Skills, Concepts, Cases, and Applications, 5th Edition",2024-05-14,https://learning.oreilly.com/library/view/-/9789361594151/,book,en,Business,https://learning.oreilly.com/library/cover/9789361594151/,[Pearson India],[P D Chaturvedi Mukesh Chaturvedi]
Excel Cookbook,2024-05-14,https://learning.oreilly.com/library/view/-/9781098143312/,book,en,Data,https://learning.oreilly.com/library/cover/9781098143312/,"[O'Reilly Media, Inc.]",[Dawn Griffiths]
Lead With AI,2024-05-14,https://learning.oreilly.com/library/view/-/9781637425909/,book,en,Data,https://learning.oreilly.com/library/cover/9781637425909/,[Business Expert Press],[Amir Elkabir]
Everyday Data Visualization,2024-05-14,https://learning.oreilly.com/library/view/-/9781633438408/,book,en,Data,https://learning.oreilly.com/library/cover/9781633438408/,[Manning Publications],[Desiree Abbott]
Indian Cases in Organizational Behaviour by Pearson,2024-05-14,https://learning.oreilly.com/library/view/-/9789361590566/,book,en,Other,https://learning.oreilly.com/library/cover/9789361590566/,[Pearson India],[Simy Joy Payal Anand Priya Nair Rajeev]
"Boundaries, Priorities, and Finding Work-Life Balance (HBR Work Smart Series)",2024-05-14,https://learning.oreilly.com/library/view/-/9781647827090/,book,en,Business,https://learning.oreilly.com/library/cover/9781647827090/,[Harvard Business Review Press],[Harvard Business Review Russell Glass Morra Aarons-Mele Alyssa F. Westring Amantha Imber]
"Authenticity, Identity, and Being Yourself at Work (HBR Work Smart Series)",2024-05-14,https://learning.oreilly.com/library/view/-/9781647827038/,book,en,Business,https://learning.oreilly.com/library/cover/9781647827038/,[Harvard Business Review Press],[Harvard Business Review Susan David Talisa Lavarry Lily Zheng Melody Wilding]
Making the Connection,2024-05-13,https://learning.oreilly.com/library/view/-/9781637425992/,book,en,Business,https://learning.oreilly.com/library/cover/9781637425992/,[Business Expert Press],[Peter Sammons]
F# in Action,2024-05-13,https://learning.oreilly.com/library/view/-/9781633439535/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781633439535/,[Manning Publications],[Isaac Abraham]
The Institution Builder’s Toolbox,2024-05-13,https://learning.oreilly.com/library/view/-/9781637425954/,book,en,Business,https://learning.oreilly.com/library/cover/9781637425954/,[Business Expert Press],[Jeswald W. Salacuse]
Simple Object-Oriented Design,2024-05-12,https://learning.oreilly.com/library/view/-/9781633437999/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781633437999/,[Manning Publications],[Mauricio Aniche]
How Computers Make Books,2024-05-12,https://learning.oreilly.com/library/view/-/9781633438675/,book,en,Business,https://learning.oreilly.com/library/cover/9781633438675/,[Manning Publications],[John Whitington]
Building Data-Driven Applications with LlamaIndex,2024-05-10,https://learning.oreilly.com/library/view/-/9781835089507/,book,en,Data,https://learning.oreilly.com/library/cover/9781835089507/,[Packt Publishing],[Andrei Gheorghiu]
So You Want to Start a Business,2024-05-10,https://learning.oreilly.com/library/view/-/9781637425862/,book,en,Business,https://learning.oreilly.com/library/cover/9781637425862/,[Business Expert Press],[John B. Vinturella]
Node.js for Beginners,2024-05-10,https://learning.oreilly.com/library/view/-/9781803245171/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781803245171/,[Packt Publishing],[Ulises Gascón]
Data Analytics for Marketing,2024-05-10,https://learning.oreilly.com/library/view/-/9781803241609/,book,en,Data,https://learning.oreilly.com/library/cover/9781803241609/,[Packt Publishing],[Guilherme Diaz-Bérrio]
Web Development on Netlify,2024-05-10,https://learning.oreilly.com/library/view/-/9781801815833/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781801815833/,[Packt Publishing],[Ekene Eze]
Mastering Amazon EC2,2024-05-10,https://learning.oreilly.com/library/view/-/9781804616680/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781804616680/,[Packt Publishing],[Badri Kesavan]
Combatting Cyber Terrorism - A guide to understanding the cyber threat landscape and incident response planning,2024-05-09,https://learning.oreilly.com/library/view/-/9781787785212/,book,en,Security,https://learning.oreilly.com/library/cover/9781787785212/,[IT Governance Publishing],[Richard Bingley]
Organizational Behaviour: Text and Cases,2024-05-09,https://learning.oreilly.com/library/view/-/9781282652729/,book,en,Business,https://learning.oreilly.com/library/cover/9781282652729/,[Pearson India],[Kavita Singh]
Key Account Rock Stars,2024-05-09,https://learning.oreilly.com/library/view/-/9781637425886/,book,en,Business,https://learning.oreilly.com/library/cover/9781637425886/,[Business Expert Press],[Marc Pettersson]
"Distributed Database Systems, 1st Edition by Chhanda Ray",2024-05-09,https://learning.oreilly.com/library/view/-/9781282652521/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781282652521/,[Pearson India],[Chhanda Ray]
Software Architecture: A Case Based Approach,2024-05-09,https://learning.oreilly.com/library/view/-/9781282663015/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781282663015/,[Pearson India],[Vasudeva Varma]
Strategy and Leadership as Service,2024-05-09,https://learning.oreilly.com/library/view/-/9781040008263/,book,en,Business,https://learning.oreilly.com/library/cover/9781040008263/,[Routledge],[Sara Daw]
"8051 Microcontroller (Internals, Instructions, Programming and Interfacing)",2024-05-09,https://learning.oreilly.com/library/view/-/9781282655034/,book,en,Hardware,https://learning.oreilly.com/library/cover/9781282655034/,[Pearson India],[Subrata Ghosal]
"The X86 Microprocessors: Architecture and Programming (8086 to Pentium), 1st Edition",2024-05-09,https://learning.oreilly.com/library/view/-/9781282663169/,book,en,Hardware,https://learning.oreilly.com/library/cover/9781282663169/,[Pearson India],[Lyla B. Das]
XML and Related Technologies,2024-05-09,https://learning.oreilly.com/library/view/-/9781282652262/,book,en,Data,https://learning.oreilly.com/library/cover/9781282652262/,[Pearson India],[Atul kahate]
Radar Trends to Watch: May 2024,2024-05-08,https://learning.oreilly.com/library/view/-/9781098174637/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781098174637/,"[O'Reilly Media, Inc.]",[Mike Loukides]
The Transformational Leader,2024-05-07,https://learning.oreilly.com/library/view/-/9781394220328/,book,en,Business,https://learning.oreilly.com/library/cover/9781394220328/,[Wiley],[Matt Mayberry]
"CompTIA Network+ Practice Tests, 3rd Edition",2024-05-07,https://learning.oreilly.com/library/view/-/9781394239290/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781394239290/,[Sybex],[Craig Zacker]
The New CEO,2024-05-07,https://learning.oreilly.com/library/view/-/9781394244348/,book,en,Business,https://learning.oreilly.com/library/cover/9781394244348/,[Wiley],[Ty Wiggins]
Difficult Conversations Don't Have to Be Difficult,2024-05-07,https://learning.oreilly.com/library/view/-/9781394187171/,book,en,Business,https://learning.oreilly.com/library/cover/9781394187171/,[Wiley],[Jon Gordon Amy P. Kelly]
Writing AI Prompts For Dummies,2024-05-07,https://learning.oreilly.com/library/view/-/9781394244669/,book,en,Data,https://learning.oreilly.com/library/cover/9781394244669/,[For Dummies],[Stephanie Diamond Jeffrey Allan]
"Salesforce For Dummies, 8th Edition",2024-05-07,https://learning.oreilly.com/library/view/-/9781394231669/,book,en,Business,https://learning.oreilly.com/library/cover/9781394231669/,[For Dummies],[Liz Kao Jon Paz]
"Getting Great Results with Excel Pivot Tables, PowerQuery and PowerPivot",2024-05-07,https://learning.oreilly.com/library/view/-/9781394243051/,book,en,Data,https://learning.oreilly.com/library/cover/9781394243051/,[Wiley],[Thomas Fragale]
"AWS Certified SysOps Administrator Study Guide, 3rd Edition",2024-05-07,https://learning.oreilly.com/library/view/-/9781119813101/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781119813101/,[Sybex],[Jorge T. Negron Christoffer Jones George Sawyer]
The Amp It Up Fieldbook,2024-05-07,https://learning.oreilly.com/library/view/-/9781394245024/,book,en,Business,https://learning.oreilly.com/library/cover/9781394245024/,[Wiley],[Frank Slootman]
The Champion Leader,2024-05-07,https://learning.oreilly.com/library/view/-/9781394211333/,book,en,Business,https://learning.oreilly.com/library/cover/9781394211333/,[Wiley],[Christopher D. Connors]
Supervised and Unsupervised Data Engineering for Multimedia Data,2024-05-07,https://learning.oreilly.com/library/view/-/9781119786344/,book,en,Data,https://learning.oreilly.com/library/cover/9781119786344/,[Wiley-Scrivener],[Suman Kumar Swarnkar J. P. Patra Sapna Singh Kshatri Yogesh Kumar Rathore Tien Anh Tran]
Computer Architecture,2024-05-07,https://learning.oreilly.com/library/view/-/9781098182175/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781098182175/,[No Starch Press],[Charles Fox]
The Canary Code,2024-05-07,https://learning.oreilly.com/library/view/-/9781523005864/,book,en,Business,https://learning.oreilly.com/library/cover/9781523005864/,[Berrett-Koehler Publishers],[Ludmila N. Praslova]
"The Student Leadership Challenge, 4th Edition",2024-05-07,https://learning.oreilly.com/library/view/-/9781394206087/,book,en,Business,https://learning.oreilly.com/library/cover/9781394206087/,[Jossey-Bass],[James M. Kouzes Barry Z. Posner]
Metaheuristics for Machine Learning,2024-05-07,https://learning.oreilly.com/library/view/-/9781394233922/,book,en,Data,https://learning.oreilly.com/library/cover/9781394233922/,[Wiley],[Kanak Kalita Narayanan Ganesh S. Balamurugan]
Deep Learning Tools for Predicting Stock Market Movements,2024-05-07,https://learning.oreilly.com/library/view/-/9781394214303/,book,en,Business,https://learning.oreilly.com/library/cover/9781394214303/,[Wiley-Scrivener],[Renuka Sharma Kiran Mehta]
"CompTIA Network+ Study Guide, 6th Edition",2024-05-07,https://learning.oreilly.com/library/view/-/9781394235605/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781394235605/,[Sybex],[Todd Lammle Jon Buhagiar]
Cash Is King,2024-05-07,https://learning.oreilly.com/library/view/-/9781119983354/,book,en,Business,https://learning.oreilly.com/library/cover/9781119983354/,[Wiley],[Peter W. Kingma]
The Accidental CIO,2024-05-07,https://learning.oreilly.com/library/view/-/9781119612094/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781119612094/,[Wiley],[Scott Millett]
IBM Storage DS8900F Architecture and Implementation: Updated for Release 9.3.2,2024-05-07,https://learning.oreilly.com/library/view/-/9780738460758/,book,en,Data,https://learning.oreilly.com/library/cover/9780738460758/,[IBM Redbooks],[Peter Kimmel Daniel Beukers Jeff Cook Bozhidar Feraliev Jörg Klemm Connie Riggins Gauurav Sabharwal]
The 90 Day Brand Plan,2024-05-07,https://learning.oreilly.com/library/view/-/9781394221097/,book,en,Design,https://learning.oreilly.com/library/cover/9781394221097/,[Wiley],[Dain Walker]
Inclusive Leadership For Dummies,2024-05-07,https://learning.oreilly.com/library/view/-/9781394197231/,book,en,Business,https://learning.oreilly.com/library/cover/9781394197231/,[For Dummies],[Dr. Shirley Davis]
Digital Customer Success,2024-05-07,https://learning.oreilly.com/library/view/-/9781394205875/,book,en,Business,https://learning.oreilly.com/library/cover/9781394205875/,[Wiley],[Nick Mehta Kellie Capote]
The 6% Club,2024-05-07,https://learning.oreilly.com/library/view/-/9781394254323/,book,en,Business,https://learning.oreilly.com/library/cover/9781394254323/,[Wiley],[Michelle Rozen]
"Exam Ref DP-900 Microsoft Azure Data Fundamentals, 2nd Edition",2024-05-07,https://learning.oreilly.com/library/view/-/9780138262013/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9780138262013/,[Microsoft Press],[Nicola Farquharson]
Large Language Model-Based Solutions,2024-05-07,https://learning.oreilly.com/library/view/-/9781394240722/,book,en,Data,https://learning.oreilly.com/library/cover/9781394240722/,[Wiley],[Shreyas Subramanian]
Metaphor in Socio-Political Contexts,2024-05-06,https://learning.oreilly.com/library/view/-/9783111001531/,book,en,Other,https://learning.oreilly.com/library/cover/9783111001531/,[De Gruyter Mouton],[Manuela Romano]
Digital Transformation in Healthcare 5.0,2024-05-06,https://learning.oreilly.com/library/view/-/9783111327860/,book,en,Data,https://learning.oreilly.com/library/cover/9783111327860/,[De Gruyter],[Rishabha Malviya Sonali Sundram Rajesh Kumar Dhanaraj Seifedine Kadry]
100 Java Mistakes and How to Avoid Them,2024-05-06,https://learning.oreilly.com/library/view/-/9781633437968/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781633437968/,[Manning Publications],[Tagir Valeev]
Advanced Mobile Communications,2024-05-06,https://learning.oreilly.com/library/view/-/9783111239941/,book,en,Hardware,https://learning.oreilly.com/library/cover/9783111239941/,[De Gruyter],[Peter Jung]
IT Infrastructure : Security and Resilience Solutions,2024-05-06,https://learning.oreilly.com/library/view/-/9798868800771/,book,en,Security,https://learning.oreilly.com/library/cover/9798868800771/,[Apress],[Ralf Süß Yannik Süß]
De Gruyter Handbook of Migrant Entrepreneurship,2024-05-06,https://learning.oreilly.com/library/view/-/9783111025735/,book,en,Business,https://learning.oreilly.com/library/cover/9783111025735/,[De Gruyter],[Beata Glinka Jörg Freiling]
